Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
mwdl.org/collections/2030.php,6,6,00:01:02,4,100.00%,83.33%,$0.00
mwdl.org/collections/2277.php,6,6,00:00:06,1,100.00%,66.67%,$0.00
mwdl.org/events/DAMS_options.php,6,5,00:00:24,5,80.00%,83.33%,$0.00
mwdl.org/getinvolved/getinvolved.php?t=1&cn=ZmxleGlibGVfcmVjc18y&refsrc=email&iid=0f10882241f54f35ba2879781d2fecee&uid=29776146&nid=244+272699400,6,1,00:00:12,1,0.00%,16.67%,$0.00
mwdl.org/getinvolved/member_repositories.php,6,6,00:00:14,2,50.00%,50.00%,$0.00
mwdl.org/getinvolved/memberprogram.php,6,5,00:01:15,2,50.00%,16.67%,$0.00
mwdl.org/partners/103.php,6,6,00:00:19,3,100.00%,66.67%,$0.00
mwdl.org/partners/107.php,6,2,00:00:11,0,0.00%,0.00%,$0.00
mwdl.org/partners/112.php,6,4,00:00:22,4,50.00%,66.67%,$0.00
mwdl.org/partners/128.php,6,6,00:00:05,6,83.33%,83.33%,$0.00
mwdl.org/collections/1001.php,5,5,00:00:05,0,0.00%,60.00%,$0.00
mwdl.org/collections/1007.php,5,2,00:00:32,2,0.00%,40.00%,$0.00
mwdl.org/collections/1029.php,5,4,00:00:55,2,50.00%,40.00%,$0.00
mwdl.org/collections/1059.php,5,2,00:01:41,1,0.00%,40.00%,$0.00
mwdl.org/collections/1133.php,5,2,00:00:58,2,50.00%,40.00%,$0.00
mwdl.org/collections/1191.php,5,3,00:00:16,1,100.00%,40.00%,$0.00
mwdl.org/collections/1216.php,5,5,00:00:25,1,100.00%,40.00%,$0.00
mwdl.org/collections/1603.php,5,2,00:01:12,1,0.00%,40.00%,$0.00
mwdl.org/collections/1617.php,5,2,00:00:40,0,0.00%,0.00%,$0.00
mwdl.org/collections/2044.php,5,3,00:02:29,3,33.33%,60.00%,$0.00
mwdl.org/collections/2148.php,5,3,00:04:25,3,33.33%,60.00%,$0.00
mwdl.org/collections/2153.php,5,2,00:00:25,2,0.00%,20.00%,$0.00
mwdl.org/collections/2156.php,5,1,00:00:19,1,0.00%,20.00%,$0.00
mwdl.org/getinvolved/promo/post/Postcard front 1.pdf,5,5,00:00:10,1,100.00%,40.00%,$0.00
mwdl.org/index.php?afterTimeout=86AC8288B0FDC1AA6E342BDBD21A3028&vid=MWDL,5,1,00:00:28,1,0.00%,0.00%,$0.00
mwdl.org/partners/104.php,5,4,00:08:36,0,0.00%,40.00%,$0.00
mwdl.org/partners/206.php,5,5,00:00:41,5,80.00%,80.00%,$0.00
mwdl.org/partners/356.php,5,4,00:00:08,0,0.00%,20.00%,$0.00
mwdl.org/partners/369.php,5,3,00:04:07,0,0.00%,20.00%,$0.00
test.mwdl.org/NewSite/collections/pCollections.php,5,4,00:00:38,0,0.00%,0.00%,$0.00
www.mwdl.org/partners/218.php,5,2,00:00:07,0,0.00%,20.00%,$0.00
mwdl.org/collections/1127.php,4,2,00:03:20,1,0.00%,25.00%,$0.00
mwdl.org/collections/1146.php,4,2,00:00:23,2,0.00%,50.00%,$0.00
mwdl.org/collections/1190.php,4,2,00:00:19,2,50.00%,50.00%,$0.00
mwdl.org/collections/1239.php,4,3,00:13:00,2,50.00%,50.00%,$0.00
mwdl.org/collections/1269.php,4,3,00:00:06,3,66.67%,75.00%,$0.00
mwdl.org/collections/1325.php,4,3,00:01:43,2,50.00%,50.00%,$0.00
mwdl.org/collections/1660.php,4,3,00:00:57,3,33.33%,50.00%,$0.00
mwdl.org/collections/1785.php,4,3,00:00:23,1,100.00%,50.00%,$0.00
mwdl.org/collections/1834.php,4,4,00:00:00,4,100.00%,100.00%,$0.00
mwdl.org/collections/1969.php,4,1,00:00:13,1,0.00%,25.00%,$0.00
mwdl.org/collections/2025.php,4,1,00:00:55,1,0.00%,25.00%,$0.00
mwdl.org/collections/2086.php,4,4,00:00:11,0,0.00%,0.00%,$0.00
mwdl.org/collections/2112.php,4,3,00:00:09,0,0.00%,25.00%,$0.00
mwdl.org/collections/2131.php,4,4,00:00:00,4,100.00%,100.00%,$0.00
mwdl.org/collections/2146.php,4,2,00:00:51,2,50.00%,50.00%,$0.00
mwdl.org/partners/122.php,4,4,00:00:00,3,100.00%,100.00%,$0.00
mwdl.org/partners/127.php,4,2,00:00:13,0,0.00%,0.00%,$0.00
mwdl.org/partners/288.php,4,4,00:00:00,4,100.00%,100.00%,$0.00
mwdl.org/partners/350.php,4,3,00:00:09,0,0.00%,0.00%,$0.00
mwdl.org/partners/355.php,4,2,00:00:04,1,100.00%,25.00%,$0.00
test.mwdl.org/NewSite/collections/aCollections.php,4,3,00:00:54,0,0.00%,0.00%,$0.00
test.mwdl.org/NewSite/collections/AmericanWestwardMigration.php,4,3,00:00:29,0,0.00%,50.00%,$0.00
www.mwdl.org/about.php,4,2,00:00:36,2,50.00%,50.00%,$0.00
www.mwdl.org/collections/2099.php,4,1,00:00:43,0,0.00%,0.00%,$0.00
www.mwdl.org/collections/2137.php,4,3,00:00:17,3,66.67%,75.00%,$0.00
mwdl.org/collections/1002.php,3,3,00:00:10,0,0.00%,33.33%,$0.00
mwdl.org/collections/1033.php,3,3,00:00:04,2,100.00%,66.67%,$0.00
mwdl.org/collections/1111.php,3,3,00:00:00,3,100.00%,100.00%,$0.00
mwdl.org/collections/1126.php,3,1,00:00:48,0,0.00%,0.00%,$0.00
mwdl.org/collections/1193.php,3,2,00:00:31,1,100.00%,33.33%,$0.00
mwdl.org/collections/1202.php,3,3,00:00:00,3,100.00%,100.00%,$0.00
mwdl.org/collections/1214.php,3,2,00:01:17,2,50.00%,66.67%,$0.00
mwdl.org/collections/1240.php,3,2,00:00:57,2,50.00%,66.67%,$0.00
mwdl.org/collections/1241.php,3,2,00:02:14,2,50.00%,66.67%,$0.00
mwdl.org/collections/1252.php,3,2,00:00:06,1,100.00%,33.33%,$0.00
mwdl.org/collections/1268.php,3,2,00:00:28,1,100.00%,33.33%,$0.00
mwdl.org/collections/1318.php,3,2,00:00:58,0,0.00%,33.33%,$0.00
mwdl.org/collections/1715.php,3,3,00:00:00,3,100.00%,100.00%,$0.00
mwdl.org/collections/1830.php,3,3,00:01:27,1,100.00%,33.33%,$0.00
mwdl.org/collections/1898.php,3,2,00:04:56,2,50.00%,66.67%,$0.00
mwdl.org/collections/2116.php,3,2,00:00:30,0,0.00%,0.00%,$0.00
mwdl.org/collections/2165.php,3,2,00:00:30,0,0.00%,33.33%,$0.00
mwdl.org/collections/2183.php,3,2,00:06:43,0,0.00%,0.00%,$0.00
mwdl.org/collections/2290.php,3,1,00:00:40,1,0.00%,33.33%,$0.00
mwdl.org/collections/2302.php,3,2,00:00:15,0,0.00%,0.00%,$0.00
mwdl.org/collections/2311.php,3,3,00:00:19,1,100.00%,66.67%,$0.00
mwdl.org/collections/2337,3,2,00:03:46,0,0.00%,0.00%,$0.00
mwdl.org/collections/2337.php,3,2,00:00:04,1,100.00%,33.33%,$0.00
mwdl.org/events/360imageCapture.php,3,3,00:00:00,3,100.00%,100.00%,$0.00
mwdl.org/events/generatingFunding.php,3,3,00:00:12,0,0.00%,0.00%,$0.00
mwdl.org/events/MWDLMeetingSummer2017.php,3,3,00:00:40,1,100.00%,33.33%,$0.00
mwdl.org/events/worldCat.php,3,3,00:03:18,3,66.67%,66.67%,$0.00
mwdl.org/getinvolved/promo/post/Postcard front 2.pdf,3,3,00:00:04,0,0.00%,0.00%,$0.00
mwdl.org/partners/101.php,3,3,00:00:13,0,0.00%,0.00%,$0.00
mwdl.org/partners/105.php,3,3,00:00:24,2,100.00%,66.67%,$0.00
mwdl.org/partners/116.php,3,2,00:00:49,2,50.00%,66.67%,$0.00
mwdl.org/portals/dcc.php,3,2,00:00:11,2,50.00%,66.67%,$0.00
mwdl.org/portals/ir_portal.php,3,1,00:00:24,0,0.00%,0.00%,$0.00
mwdl.org/portals/pioneers.php,3,3,00:00:00,3,100.00%,100.00%,$0.00
mwdlnews.blogspot.com/2017/06/mwdl-hub-meeting.html?m=1,3,1,00:00:07,0,0.00%,0.00%,$0.00
test.mwdl.org/NewSite/maps/map_counties.php,3,2,00:00:09,0,0.00%,0.00%,$0.00
test.mwdl.org/NewSite/partners/BrighamYoungUniversityHawaii.php,3,2,00:00:05,0,0.00%,66.67%,$0.00
test.mwdl.org/NewSite/partners/DialogueFoundation.php,3,2,00:00:06,0,0.00%,33.33%,$0.00
www.mwdl.org/partners/215.php,3,1,00:03:57,0,0.00%,0.00%,$0.00
www.mwdl.org/partners/369.php,3,3,00:03:29,0,0.00%,66.67%,$0.00
mwdl.org/about/featured.php,2,1,00:13:04,1,0.00%,0.00%,$0.00
mwdl.org/collections/1012.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1035.php,2,2,00:00:05,1,100.00%,50.00%,$0.00
mwdl.org/collections/1057.php,2,2,00:01:02,0,0.00%,0.00%,$0.00
mwdl.org/collections/1060.php,2,2,00:00:05,0,0.00%,50.00%,$0.00
mwdl.org/collections/1065.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1069.php,2,1,00:00:16,0,0.00%,0.00%,$0.00
mwdl.org/collections/1071.php,2,1,00:02:22,0,0.00%,0.00%,$0.00
mwdl.org/collections/1102.php,2,2,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1124.php,2,1,00:00:23,0,0.00%,0.00%,$0.00
mwdl.org/collections/1137.php,2,1,00:00:31,0,0.00%,0.00%,$0.00
mwdl.org/collections/1168.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1185.php,2,2,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1201.php,2,2,00:09:14,1,100.00%,50.00%,$0.00
mwdl.org/collections/1206.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1247.php,2,2,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/1251.php,2,1,00:00:10,0,0.00%,0.00%,$0.00
mwdl.org/collections/1267.php,2,2,00:09:22,0,0.00%,0.00%,$0.00
mwdl.org/collections/1277.php,2,1,00:03:54,1,0.00%,50.00%,$0.00
mwdl.org/collections/1288.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1526.php,2,1,00:01:29,0,0.00%,0.00%,$0.00
mwdl.org/collections/1543.php,2,1,00:00:17,0,0.00%,0.00%,$0.00
mwdl.org/collections/1557.php,2,1,00:00:57,1,0.00%,50.00%,$0.00
mwdl.org/collections/1607.php,2,2,00:00:18,1,100.00%,50.00%,$0.00
mwdl.org/collections/1625.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1792.php,2,1,00:01:19,0,0.00%,0.00%,$0.00
mwdl.org/collections/1794.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1811.php,2,2,00:00:07,1,100.00%,50.00%,$0.00
mwdl.org/collections/1826.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1860.php,2,1,00:00:22,0,0.00%,0.00%,$0.00
mwdl.org/collections/1950.php,2,1,00:00:49,1,0.00%,50.00%,$0.00
mwdl.org/collections/1961.php,2,2,00:00:48,2,50.00%,50.00%,$0.00
mwdl.org/collections/2023.php,2,1,00:01:07,1,0.00%,50.00%,$0.00
mwdl.org/collections/2029.php,2,1,00:04:34,0,0.00%,0.00%,$0.00
mwdl.org/collections/2038.php,2,2,00:00:09,0,0.00%,50.00%,$0.00
mwdl.org/collections/2051.php,2,1,00:01:31,0,0.00%,0.00%,$0.00
mwdl.org/collections/2091.php,2,1,00:00:30,0,0.00%,0.00%,$0.00
mwdl.org/collections/2134.php,2,2,00:00:20,1,100.00%,50.00%,$0.00
mwdl.org/collections/2178.php,2,1,00:00:27,0,0.00%,0.00%,$0.00
mwdl.org/collections/2180.php,2,2,00:00:43,0,0.00%,50.00%,$0.00
mwdl.org/collections/2199.php,2,2,00:00:21,0,0.00%,0.00%,$0.00
mwdl.org/collections/2228.php,2,1,00:00:17,1,0.00%,50.00%,$0.00
mwdl.org/collections/2281.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/2292.php,2,1,00:02:33,0,0.00%,0.00%,$0.00
mwdl.org/collections/2336,2,2,00:01:24,1,0.00%,0.00%,$0.00
mwdl.org/collections/2336.php,2,1,00:00:03,0,0.00%,0.00%,$0.00
mwdl.org/dpla/faq.php,2,2,00:10:05,0,0.00%,50.00%,$0.00
mwdl.org/events/plp2014/results.php,2,2,00:00:07,2,50.00%,50.00%,$0.00
mwdl.org/getinvolved/promo/post/Postcard front 3.pdf,2,2,00:00:03,0,0.00%,0.00%,$0.00
mwdl.org/maps/map_counties.php,2,2,00:00:28,0,0.00%,0.00%,$0.00
mwdl.org/maps/map_countries.php,2,2,00:01:30,0,0.00%,0.00%,$0.00
mwdl.org/maps/map_partners.php,2,2,00:00:15,0,0.00%,0.00%,$0.00
mwdl.org/maps/map_states.php,2,2,00:01:15,0,0.00%,0.00%,$0.00
mwdl.org/partners/108.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/partners/109.php,2,2,00:01:03,1,100.00%,50.00%,$0.00
mwdl.org/partners/119.php?sortId=&recordsPage=101,2,1,00:00:40,1,0.00%,0.00%,$0.00
mwdl.org/partners/120.php,2,2,00:00:05,1,100.00%,50.00%,$0.00
mwdl.org/partners/121.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/partners/123.php,2,2,00:00:10,1,100.00%,50.00%,$0.00
mwdl.org/partners/136.php?sortId=&recordsPage=41,2,1,00:09:30,1,0.00%,50.00%,$0.00
mwdl.org/partners/142.php,2,2,00:00:07,1,100.00%,50.00%,$0.00
test.mwdl.org/NewSite/ampcollections/AmericanWestwardMigration.php,2,2,00:21:30,2,0.00%,0.00%,$0.00
test.mwdl.org/NewSite/amppartners/BrighamYoungUniversityHawaii.php,2,2,00:00:21,2,0.00%,0.00%,$0.00
test.mwdl.org/NewSite/collections/AlbertTissandierCollection.php,2,1,00:00:17,0,0.00%,50.00%,$0.00
test.mwdl.org/NewSite/collections/FruitsoftheirLabors.php,2,2,00:00:13,0,0.00%,0.00%,$0.00
test.mwdl.org/NewSite/partners/BuffaloBillCenteroftheWestMcCrackenResearchLibrary.php,2,1,00:00:07,0,0.00%,0.00%,$0.00
test.mwdl.org/NewSite/partners/EmeryCountyUTPublicLibraryandEmeryCountyUTArchives.php,2,2,00:01:18,0,0.00%,0.00%,$0.00
test.mwdl.org/NewSite/portals/ead.php,2,2,00:00:10,2,0.00%,0.00%,$0.00
test.mwdl.org/NewSite/portals/pioneers.php,2,2,00:00:08,0,0.00%,0.00%,$0.00
www.mwdl.org/collections/1006.php,2,2,00:00:00,1,100.00%,100.00%,$0.00
www.mwdl.org/collections/1035.php,2,1,00:00:29,0,0.00%,0.00%,$0.00
www.mwdl.org/collections/1176.php,2,1,00:00:59,0,0.00%,0.00%,$0.00
www.mwdl.org/collections/1650.php,2,1,00:00:11,0,0.00%,0.00%,$0.00
www.mwdl.org/collections/1955.php,2,1,00:00:14,0,0.00%,0.00%,$0.00
www.mwdl.org/collections/1957.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
www.mwdl.org/collections/2136.php,2,1,00:01:11,0,0.00%,0.00%,$0.00
www.mwdl.org/collections/2228.php,2,1,00:00:13,0,0.00%,0.00%,$0.00
www.mwdl.org/getinvolved/promo/post/Poastcard Back 2.pdf,2,1,00:00:08,0,0.00%,0.00%,$0.00
www.mwdl.org/partners/356.php,2,1,00:00:04,0,0.00%,0.00%,$0.00
www.mwdl.org/partners/365.php,2,1,00:01:18,0,0.00%,0.00%,$0.00
mwdl.org/about/employment.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1004.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/1005.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1010.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1027.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1030.php,1,1,00:02:39,0,0.00%,0.00%,$0.00
mwdl.org/collections/1032.php,1,1,00:00:07,0,0.00%,0.00%,$0.00
mwdl.org/collections/1054.php,1,1,00:01:09,0,0.00%,0.00%,$0.00
mwdl.org/collections/1056.php,1,1,00:08:17,0,0.00%,0.00%,$0.00
mwdl.org/collections/1061.php,1,1,00:00:06,0,0.00%,0.00%,$0.00
mwdl.org/collections/1070.php,1,1,00:01:27,0,0.00%,0.00%,$0.00
mwdl.org/collections/1074.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1079.php,1,1,00:00:41,0,0.00%,0.00%,$0.00
mwdl.org/collections/1082.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1085.php,1,1,00:00:54,0,0.00%,0.00%,$0.00
mwdl.org/collections/1091.php,1,1,00:01:13,0,0.00%,0.00%,$0.00
mwdl.org/collections/1096.php,1,1,00:08:25,0,0.00%,0.00%,$0.00
mwdl.org/collections/1099.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1104.php,1,1,00:00:02,0,0.00%,0.00%,$0.00
mwdl.org/collections/1107.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/1114.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/1121.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/1135.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/1136.php,1,1,00:00:03,0,0.00%,0.00%,$0.00
mwdl.org/collections/1138.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1161.php,1,1,00:00:24,0,0.00%,0.00%,$0.00
mwdl.org/collections/1180.php,1,1,00:00:55,0,0.00%,0.00%,$0.00
mwdl.org/collections/1183.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1186.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/1203.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1219.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1223.php,1,1,00:00:47,0,0.00%,0.00%,$0.00
mwdl.org/collections/1225.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1227.php,1,1,00:00:07,0,0.00%,0.00%,$0.00
mwdl.org/collections/1231.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1238.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/1254.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/1257.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/1264.php,1,1,00:00:01,0,0.00%,0.00%,$0.00
mwdl.org/collections/1276.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/1295.php,1,1,00:00:08,0,0.00%,0.00%,$0.00
mwdl.org/collections/1297.php,1,1,00:01:08,0,0.00%,0.00%,$0.00
mwdl.org/collections/1299.php,1,1,00:01:46,0,0.00%,0.00%,$0.00
mwdl.org/collections/1300.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/1301.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1311.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1315.php,1,1,00:11:26,0,0.00%,0.00%,$0.00
mwdl.org/collections/1325.php?sa=X&ved=0ahUKEwj3juXSvOzVAhVW_mMKHYmbDtkQ_B0IETAA,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1326.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1519.php,1,1,00:01:24,0,0.00%,0.00%,$0.00
mwdl.org/collections/1525.php,1,1,00:01:45,0,0.00%,0.00%,$0.00
mwdl.org/collections/1537.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1538.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/1545.php,1,1,00:00:11,0,0.00%,0.00%,$0.00
mwdl.org/collections/1546.php,1,1,00:03:10,0,0.00%,0.00%,$0.00
mwdl.org/collections/1550.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1558.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/1561.php,1,1,00:00:54,0,0.00%,0.00%,$0.00
mwdl.org/collections/1563.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1605.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/1608.php,1,1,00:00:38,0,0.00%,0.00%,$0.00
mwdl.org/collections/1629.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1630.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1635.php,1,1,00:00:54,0,0.00%,0.00%,$0.00
mwdl.org/collections/1648.php,1,1,00:02:03,0,0.00%,0.00%,$0.00
mwdl.org/collections/1663.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1668.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
