Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
mwdl.org/collections/1840.php,7,6,00:01:14,3,100.00%,42.86%,$0.00
mwdl.org/collections/1895.php,7,6,00:10:49,5,80.00%,71.43%,$0.00
mwdl.org/collections/2155.php,7,5,00:09:29,2,50.00%,42.86%,$0.00
mwdl.org/getinvolved/becomePartner.php,7,7,00:01:24,0,0.00%,42.86%,$0.00
mwdl.org/maps/map_partners.php,7,6,00:00:30,0,0.00%,0.00%,$0.00
mwdl.org/partners/116.php,7,7,00:00:00,7,100.00%,100.00%,$0.00
test.mwdl.org/NewSite/collections/EcclesDavidBusinessChurchandPersonalCorrespondence.php,7,4,00:01:02,1,100.00%,28.57%,$0.00
test.mwdl.org/NewSite/collections/pCollections.php,7,5,00:00:31,0,0.00%,0.00%,$0.00
test.mwdl.org/NewSite/getinvolved/policies.php,7,5,00:00:23,2,50.00%,14.29%,$0.00
mwdl.org/collections/1047.php,6,6,00:00:01,5,100.00%,83.33%,$0.00
mwdl.org/collections/1105.php,6,5,00:00:10,4,75.00%,50.00%,$0.00
mwdl.org/collections/1168.php,6,5,00:00:20,3,100.00%,50.00%,$0.00
mwdl.org/collections/1252.php,6,4,00:00:51,4,25.00%,16.67%,$0.00
mwdl.org/collections/1272.php,6,4,00:00:08,3,66.67%,50.00%,$0.00
mwdl.org/collections/1316.php,6,6,00:00:01,5,100.00%,83.33%,$0.00
mwdl.org/collections/1794.php,6,6,00:00:11,5,100.00%,83.33%,$0.00
mwdl.org/collections/2222.php,6,5,00:02:41,4,75.00%,66.67%,$0.00
mwdl.org/collections/2286.php,6,3,00:00:52,2,0.00%,33.33%,$0.00
mwdl.org/getinvolved/memberprogram.php,6,5,00:02:41,0,0.00%,33.33%,$0.00
mwdl.org/partners/111.php,6,3,00:00:21,2,50.00%,33.33%,$0.00
mwdl.org/partners/123.php,6,3,00:00:48,1,0.00%,33.33%,$0.00
mwdl.org/partners/206.php,6,6,00:00:01,5,100.00%,83.33%,$0.00
test.mwdl.org/NewSite/collections/aCollections.php,6,3,00:00:21,0,0.00%,0.00%,$0.00
mwdl.org/collections/1114.php,5,3,00:00:50,1,0.00%,20.00%,$0.00
mwdl.org/collections/1132.php,5,3,00:00:54,2,50.00%,40.00%,$0.00
mwdl.org/collections/1156.php,5,2,00:00:25,1,0.00%,0.00%,$0.00
mwdl.org/collections/1176.php,5,5,00:00:01,4,100.00%,80.00%,$0.00
mwdl.org/collections/1268.php,5,3,00:02:29,2,0.00%,20.00%,$0.00
mwdl.org/collections/1550.php,5,4,00:01:05,1,0.00%,20.00%,$0.00
mwdl.org/collections/1612.php,5,5,00:01:35,2,100.00%,60.00%,$0.00
mwdl.org/collections/1620.php,5,4,00:00:05,3,66.67%,60.00%,$0.00
mwdl.org/collections/1637.php,5,1,00:00:19,1,0.00%,20.00%,$0.00
mwdl.org/collections/1639.php,5,5,00:00:00,5,100.00%,100.00%,$0.00
mwdl.org/collections/1846.php,5,4,00:00:11,1,100.00%,40.00%,$0.00
mwdl.org/collections/1931.php,5,5,00:00:17,3,66.67%,40.00%,$0.00
mwdl.org/collections/2027.php,5,5,00:00:05,2,100.00%,60.00%,$0.00
mwdl.org/collections/2045.php,5,3,00:00:11,1,100.00%,20.00%,$0.00
mwdl.org/collections/2094.php,5,3,00:00:18,1,0.00%,20.00%,$0.00
mwdl.org/collections/2131.php,5,4,00:00:09,1,0.00%,40.00%,$0.00
mwdl.org/collections/2164.php,5,5,00:00:31,4,75.00%,60.00%,$0.00
mwdl.org/collections/2166.php,5,2,00:02:36,1,0.00%,20.00%,$0.00
mwdl.org/collections/2293.php,5,4,00:00:28,3,66.67%,60.00%,$0.00
mwdl.org/collections/2299.php,5,4,00:00:20,3,66.67%,60.00%,$0.00
mwdl.org/partners/102.php,5,5,00:00:13,3,100.00%,60.00%,$0.00
mwdl.org/partners/103.php,5,5,00:00:00,5,100.00%,100.00%,$0.00
mwdl.org/partners/118.php,5,3,00:04:56,1,0.00%,40.00%,$0.00
mwdl.org/partners/205.php,5,5,00:00:00,4,100.00%,100.00%,$0.00
mwdl.org/partners/369.php,5,5,00:00:11,1,100.00%,60.00%,$0.00
test.mwdl.org/index.html,5,4,00:00:14,0,0.00%,40.00%,$0.00
test.mwdl.org/NewSite/collections/AllenLeighPhotographs.php,5,4,00:00:54,0,0.00%,0.00%,$0.00
test.mwdl.org/NewSite/dpla/about_dpla.php,5,4,00:00:19,0,0.00%,40.00%,$0.00
test.mwdl.org/NewSite/getinvolved/oai_queries.php,5,5,00:00:00,4,100.00%,100.00%,$0.00
test.mwdl.org/NewSite/getinvolved/repository_setup.php,5,2,00:01:04,0,0.00%,20.00%,$0.00
test.mwdl.org/NewSite/portals/pioneers.php,5,2,00:00:05,0,0.00%,0.00%,$0.00
www.mwdl.org/about.php,5,5,00:00:29,2,100.00%,80.00%,$0.00
mwdl.org/collections/1005.php,4,4,00:00:01,3,100.00%,75.00%,$0.00
mwdl.org/collections/1138.php,4,4,00:02:44,2,100.00%,50.00%,$0.00
mwdl.org/collections/1169.php,4,4,00:00:01,3,100.00%,75.00%,$0.00
mwdl.org/collections/1191.php,4,2,00:00:10,1,100.00%,25.00%,$0.00
mwdl.org/collections/1214.php,4,4,00:00:01,3,100.00%,75.00%,$0.00
mwdl.org/collections/1278.php,4,2,00:01:35,1,0.00%,25.00%,$0.00
mwdl.org/collections/1298.php,4,3,00:01:51,1,100.00%,25.00%,$0.00
mwdl.org/collections/1299.php,4,3,00:00:13,1,0.00%,25.00%,$0.00
mwdl.org/collections/1303.php,4,3,00:00:35,2,50.00%,50.00%,$0.00
mwdl.org/collections/1541.php,4,4,00:00:12,0,0.00%,0.00%,$0.00
mwdl.org/collections/1560.php,4,3,00:00:45,2,50.00%,50.00%,$0.00
mwdl.org/collections/1625.php,4,4,00:00:01,3,100.00%,75.00%,$0.00
mwdl.org/collections/1742.php,4,1,00:01:34,1,0.00%,25.00%,$0.00
mwdl.org/collections/1788.php,4,4,00:00:24,1,100.00%,25.00%,$0.00
mwdl.org/collections/1852.php,4,3,00:00:52,2,0.00%,25.00%,$0.00
mwdl.org/collections/1857.php,4,3,00:00:10,0,0.00%,25.00%,$0.00
mwdl.org/collections/1933.php,4,4,00:02:57,1,100.00%,25.00%,$0.00
mwdl.org/collections/2016.php,4,3,00:00:18,1,0.00%,25.00%,$0.00
mwdl.org/collections/2031.php,4,2,00:07:56,1,0.00%,25.00%,$0.00
mwdl.org/collections/2061.php,4,2,00:00:08,0,0.00%,0.00%,$0.00
mwdl.org/collections/2082.php,4,2,00:00:09,0,0.00%,25.00%,$0.00
mwdl.org/collections/2099.php,4,2,00:00:16,1,0.00%,25.00%,$0.00
mwdl.org/collections/2137.php,4,4,00:00:17,2,100.00%,50.00%,$0.00
mwdl.org/collections/2146.php,4,3,00:00:50,2,50.00%,50.00%,$0.00
mwdl.org/collections/2165.php,4,3,00:00:31,1,100.00%,50.00%,$0.00
mwdl.org/collections/2277.php,4,3,00:00:31,1,0.00%,25.00%,$0.00
mwdl.org/collections/2290.php,4,4,00:00:01,3,100.00%,75.00%,$0.00
mwdl.org/collections/2297.php,4,4,00:00:02,1,100.00%,50.00%,$0.00
mwdl.org/partners/104.php,4,4,00:00:01,2,100.00%,75.00%,$0.00
mwdl.org/partners/114.php,4,3,00:00:11,0,0.00%,0.00%,$0.00
mwdl.org/partners/131.php,4,4,00:00:06,2,100.00%,50.00%,$0.00
mwdl.org/partners/140.php,4,3,00:02:10,1,100.00%,25.00%,$0.00
mwdl.org/partners/201.php,4,4,00:00:13,2,100.00%,50.00%,$0.00
mwdl.org/partners/207.php,4,4,00:00:01,3,100.00%,75.00%,$0.00
mwdl.org/partners/350.php,4,4,00:00:06,0,0.00%,25.00%,$0.00
mwdl.org/partners/356.php,4,4,00:00:01,3,100.00%,75.00%,$0.00
test.mwdl.org/NewSite/collections/ComoSpringsUTResort.php,4,2,00:00:06,0,0.00%,0.00%,$0.00
test.mwdl.org/NewSite/collections/DardHunterBookCollection.php,4,3,00:00:26,0,0.00%,0.00%,$0.00
www.mwdl.org/collections/1001.php,4,3,00:03:51,2,100.00%,50.00%,$0.00
www.mwdl.org/collections/1002.php,4,3,00:00:20,0,0.00%,25.00%,$0.00
www.mwdl.org/collections/1941.php,4,2,00:00:22,0,0.00%,0.00%,$0.00
mwdl.org/collections/1011.php,3,2,00:00:08,0,0.00%,33.33%,$0.00
mwdl.org/collections/1016.php,3,3,00:00:01,2,100.00%,66.67%,$0.00
mwdl.org/collections/1030.php,3,3,00:00:12,1,100.00%,66.67%,$0.00
mwdl.org/collections/1035.php,3,3,00:00:06,1,100.00%,33.33%,$0.00
mwdl.org/collections/1041.php,3,3,00:00:01,2,100.00%,66.67%,$0.00
mwdl.org/collections/1079.php,3,2,00:00:12,0,0.00%,0.00%,$0.00
mwdl.org/collections/1102.php,3,3,00:00:00,3,100.00%,100.00%,$0.00
mwdl.org/collections/1103.php,3,3,00:00:01,2,100.00%,66.67%,$0.00
mwdl.org/collections/1107.php,3,3,00:00:01,2,100.00%,66.67%,$0.00
mwdl.org/collections/1127.php,3,2,00:06:20,1,0.00%,33.33%,$0.00
mwdl.org/collections/1140.php,3,3,00:00:03,0,0.00%,33.33%,$0.00
mwdl.org/collections/1146.php,3,3,00:00:01,2,100.00%,66.67%,$0.00
mwdl.org/collections/1209.php,3,3,00:00:01,2,100.00%,66.67%,$0.00
mwdl.org/collections/1219.php,3,2,00:00:07,1,0.00%,33.33%,$0.00
mwdl.org/collections/1241.php,3,3,00:00:01,2,100.00%,66.67%,$0.00
mwdl.org/collections/1243.php,3,3,00:07:34,1,100.00%,33.33%,$0.00
mwdl.org/collections/1244.php,3,2,00:00:14,0,0.00%,0.00%,$0.00
mwdl.org/collections/1250.php,3,2,00:00:04,0,0.00%,33.33%,$0.00
mwdl.org/collections/1254.php,3,3,00:00:08,0,0.00%,0.00%,$0.00
mwdl.org/collections/1281.php,3,3,00:00:01,2,100.00%,66.67%,$0.00
mwdl.org/collections/1311.php,3,3,00:00:01,1,100.00%,66.67%,$0.00
mwdl.org/collections/1509.php,3,3,00:00:01,2,100.00%,66.67%,$0.00
mwdl.org/collections/1519.php,3,2,00:00:03,0,0.00%,0.00%,$0.00
mwdl.org/collections/1547.php,3,2,00:00:40,0,0.00%,0.00%,$0.00
mwdl.org/collections/1611.php,3,3,00:04:30,1,100.00%,33.33%,$0.00
mwdl.org/collections/1617.php,3,2,00:00:09,1,0.00%,33.33%,$0.00
mwdl.org/collections/1640.php,3,3,00:00:09,0,0.00%,0.00%,$0.00
mwdl.org/collections/1811.php,3,3,00:00:01,2,100.00%,66.67%,$0.00
mwdl.org/collections/1826.php,3,3,00:00:47,2,100.00%,66.67%,$0.00
mwdl.org/collections/1849.php,3,3,00:00:07,1,100.00%,33.33%,$0.00
mwdl.org/collections/1898.php,3,2,00:05:04,2,50.00%,66.67%,$0.00
mwdl.org/collections/1930.php,3,3,00:00:20,0,0.00%,0.00%,$0.00
mwdl.org/collections/1949.php,3,2,00:00:19,1,0.00%,33.33%,$0.00
mwdl.org/collections/1969.php,3,2,00:00:48,2,50.00%,66.67%,$0.00
mwdl.org/collections/2038.php,3,3,00:00:02,0,0.00%,33.33%,$0.00
mwdl.org/collections/2050.php,3,3,00:00:01,2,100.00%,66.67%,$0.00
mwdl.org/collections/2051.php,3,2,00:00:12,0,0.00%,0.00%,$0.00
mwdl.org/collections/2086.php,3,2,00:01:15,0,0.00%,33.33%,$0.00
mwdl.org/collections/2116.php,3,3,00:01:10,1,100.00%,33.33%,$0.00
mwdl.org/collections/2118.php,3,2,00:01:09,1,0.00%,33.33%,$0.00
mwdl.org/collections/2154.php,3,2,00:00:34,0,0.00%,33.33%,$0.00
mwdl.org/collections/2156.php,3,2,00:01:10,1,0.00%,66.67%,$0.00
mwdl.org/collections/2179.php,3,2,00:01:59,0,0.00%,0.00%,$0.00
mwdl.org/collections/2273.php,3,2,00:00:39,1,0.00%,33.33%,$0.00
mwdl.org/collections/2281.php,3,3,00:00:01,2,100.00%,66.67%,$0.00
mwdl.org/collections/2303.php,3,3,00:00:01,2,100.00%,66.67%,$0.00
mwdl.org/events/360imageCapture.php,3,3,00:00:01,2,100.00%,66.67%,$0.00
mwdl.org/index.php?afterTimeout=9B608C72AD9929D406E50C342DE32891&vid=MWDL,3,1,00:00:21,1,0.00%,33.33%,$0.00
mwdl.org/maps/map_countries.php,3,3,00:00:44,0,0.00%,0.00%,$0.00
mwdl.org/maps/viewshare_cities.php,3,2,00:00:18,0,0.00%,33.33%,$0.00
mwdl.org/partners/109.php,3,3,00:00:01,2,100.00%,66.67%,$0.00
mwdl.org/partners/112.php,3,3,00:00:01,2,100.00%,66.67%,$0.00
mwdl.org/partners/115.php,3,3,00:00:01,1,100.00%,66.67%,$0.00
mwdl.org/partners/122.php,3,3,00:00:00,3,100.00%,100.00%,$0.00
mwdl.org/partners/125.php,3,2,00:00:06,1,0.00%,33.33%,$0.00
mwdl.org/partners/135.php,3,3,00:00:01,2,100.00%,66.67%,$0.00
mwdl.org/partners/139.php,3,3,00:00:01,2,100.00%,66.67%,$0.00
mwdl.org/partners/341.php,3,3,00:00:01,0,0.00%,66.67%,$0.00
mwdl.org/partners/353.php,3,3,00:00:01,2,100.00%,66.67%,$0.00
mwdl.org/portals/ead_portal.php,3,3,00:00:11,1,100.00%,33.33%,$0.00
mwdl.org/portals/pioneers.php,3,3,00:00:55,0,0.00%,33.33%,$0.00
test.mwdl.org/NewSite/amppartners/SaltLakeCommunityCollegeLibraries.php,3,1,00:00:05,0,0.00%,0.00%,$0.00
test.mwdl.org/NewSite/collections/IronCountyUTExtensionOfficePhotographs.php,3,3,00:00:00,0,0.00%,66.67%,$0.00
test.mwdl.org/NewSite/collections/JohnWesleyPowellCollection.php,3,3,00:00:23,0,0.00%,0.00%,$0.00
test.mwdl.org/NewSite/collections/MovingImageArchive.php,3,1,00:00:05,0,0.00%,0.00%,$0.00
test.mwdl.org/NewSite/collections/OgdenArchitectsHodgsonandPiers.php,3,1,00:00:27,0,0.00%,0.00%,$0.00
test.mwdl.org/NewSite/collections/RegreeningofCacheValley.php,3,3,00:00:09,0,0.00%,33.33%,$0.00
test.mwdl.org/NewSite/collections/SaltLakeCommunityCollegeAudiovisualArchives.php,3,3,00:00:10,0,0.00%,0.00%,$0.00
test.mwdl.org/NewSite/getinvolved/becomePartner.php,3,2,00:01:01,0,0.00%,33.33%,$0.00
test.mwdl.org/NewSite/maps/map_states.php,3,2,00:00:34,0,0.00%,33.33%,$0.00
test.mwdl.org/NewSite/partners/SouthernUtahUniversitySherrattLibrary.php,3,2,00:00:37,0,0.00%,0.00%,$0.00
test.mwdl.org/NewSite/partners/WeberStateUniversityStewartLibrary.php,3,2,00:00:06,0,0.00%,33.33%,$0.00
www.mwdl.org/partners/102.php,3,1,00:00:17,0,0.00%,33.33%,$0.00
www.mwdl.org/partners/119.php,3,2,00:00:23,1,100.00%,66.67%,$0.00
mwdl.org/about/dcc.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/aboutCollections.php/byInstitution/collections/1168.php,2,1,00:00:07,0,0.00%,0.00%,$0.00
mwdl.org/aboutCollections.php/byInstitution/collections/collections/1168.php,2,1,00:00:08,0,0.00%,0.00%,$0.00
mwdl.org/aboutCollections.php/byInstitution/collections/collections/collections/2086.php,2,1,00:00:33,0,0.00%,0.00%,$0.00
mwdl.org/collections/1012.php,2,2,00:00:11,1,100.00%,50.00%,$0.00
mwdl.org/collections/1033.php,2,2,00:00:21,0,0.00%,0.00%,$0.00
mwdl.org/collections/1039.php,2,2,00:00:01,1,100.00%,50.00%,$0.00
mwdl.org/collections/1043.php,2,2,00:00:01,1,100.00%,50.00%,$0.00
mwdl.org/collections/1049.php,2,2,00:00:01,1,100.00%,50.00%,$0.00
mwdl.org/collections/1055.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1061.php,2,2,00:00:01,1,100.00%,50.00%,$0.00
mwdl.org/collections/1062.php,2,2,00:00:04,0,0.00%,0.00%,$0.00
mwdl.org/collections/1065.php,2,2,00:00:01,1,100.00%,50.00%,$0.00
mwdl.org/collections/1085.php,2,2,00:00:10,0,0.00%,0.00%,$0.00
mwdl.org/collections/1090.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1111.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1121.php,2,2,00:00:11,0,0.00%,0.00%,$0.00
mwdl.org/collections/1122.php,2,2,00:00:08,1,100.00%,50.00%,$0.00
mwdl.org/collections/1133.php,2,2,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1134.php,2,2,00:00:42,0,0.00%,0.00%,$0.00
mwdl.org/collections/1135.php,2,2,00:10:06,0,0.00%,0.00%,$0.00
mwdl.org/collections/1136.php,2,2,00:00:42,1,100.00%,50.00%,$0.00
mwdl.org/collections/1139.php,2,2,00:00:04,0,0.00%,0.00%,$0.00
mwdl.org/collections/1167.php,2,2,00:00:01,1,100.00%,50.00%,$0.00
mwdl.org/collections/1172.php,2,2,00:00:01,1,100.00%,50.00%,$0.00
mwdl.org/collections/1180.php,2,2,00:00:01,0,0.00%,50.00%,$0.00
mwdl.org/collections/1181.php,2,2,00:00:01,1,100.00%,50.00%,$0.00
mwdl.org/collections/1184.php,2,2,00:00:01,1,100.00%,50.00%,$0.00
mwdl.org/collections/1187.php,2,2,00:00:01,0,0.00%,50.00%,$0.00
mwdl.org/collections/1190.php,2,2,00:00:01,1,100.00%,50.00%,$0.00
mwdl.org/collections/1203.php,2,2,00:00:01,1,100.00%,50.00%,$0.00
mwdl.org/collections/1205.php,2,1,00:02:25,0,0.00%,0.00%,$0.00
mwdl.org/collections/1211.php,2,2,00:00:01,1,100.00%,50.00%,$0.00
mwdl.org/collections/1240.php,2,2,00:02:59,0,0.00%,0.00%,$0.00
mwdl.org/collections/1246.php,2,2,00:00:04,0,0.00%,0.00%,$0.00
mwdl.org/collections/1247.php,2,2,00:00:01,1,100.00%,50.00%,$0.00
mwdl.org/collections/1259.php,2,2,00:00:01,1,100.00%,50.00%,$0.00
mwdl.org/collections/1262.php,2,2,00:00:01,0,0.00%,50.00%,$0.00
mwdl.org/collections/1264.php,2,2,00:02:36,0,0.00%,0.00%,$0.00
mwdl.org/collections/1269.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1271.php,2,2,00:00:01,1,100.00%,50.00%,$0.00
mwdl.org/collections/1284.php,2,2,00:00:01,1,100.00%,50.00%,$0.00
mwdl.org/collections/1297.php,2,2,00:00:01,0,0.00%,50.00%,$0.00
mwdl.org/collections/1308.php,2,2,00:00:01,1,100.00%,50.00%,$0.00
mwdl.org/collections/1321.php,2,1,00:05:21,0,0.00%,0.00%,$0.00
mwdl.org/collections/1500.php,2,2,00:00:01,1,100.00%,50.00%,$0.00
mwdl.org/collections/1526.php,2,2,00:00:01,1,100.00%,50.00%,$0.00
mwdl.org/collections/1536.php,2,2,00:11:12,0,0.00%,0.00%,$0.00
mwdl.org/collections/1538.php,2,2,00:00:05,0,0.00%,0.00%,$0.00
mwdl.org/collections/1543.php,2,2,00:00:01,1,100.00%,50.00%,$0.00
mwdl.org/collections/1559.php,2,2,00:00:01,1,100.00%,50.00%,$0.00
mwdl.org/collections/1567.php,2,1,00:00:35,1,0.00%,0.00%,$0.00
mwdl.org/collections/1605.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1609.php,2,2,00:00:01,0,0.00%,50.00%,$0.00
mwdl.org/collections/1626.php,2,2,00:00:01,1,100.00%,50.00%,$0.00
mwdl.org/collections/1630.php,2,2,00:00:08,2,50.00%,50.00%,$0.00
mwdl.org/collections/1636.php,2,1,00:07:53,0,0.00%,50.00%,$0.00
mwdl.org/collections/1643.php,2,2,00:00:25,0,0.00%,0.00%,$0.00
mwdl.org/collections/1649.php,2,2,00:00:01,1,100.00%,50.00%,$0.00
mwdl.org/collections/1689.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1698.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1737.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1787.php,2,2,00:00:01,1,100.00%,50.00%,$0.00
mwdl.org/collections/1789.php,2,2,00:03:11,0,0.00%,0.00%,$0.00
mwdl.org/collections/1790.php,2,2,00:01:03,0,0.00%,0.00%,$0.00
mwdl.org/collections/1792.php,2,2,00:00:24,0,0.00%,0.00%,$0.00
mwdl.org/collections/1793.php,2,2,00:02:40,0,0.00%,0.00%,$0.00
mwdl.org/collections/1824.php,2,1,00:00:12,0,0.00%,0.00%,$0.00
mwdl.org/collections/1825.php,2,2,00:00:01,1,100.00%,50.00%,$0.00
mwdl.org/collections/1828.php,2,2,00:00:01,1,100.00%,50.00%,$0.00
mwdl.org/collections/1829.php,2,2,00:00:05,0,0.00%,50.00%,$0.00
mwdl.org/collections/1831.php,2,2,00:00:14,2,50.00%,50.00%,$0.00
mwdl.org/collections/1834.php,2,2,00:00:01,1,100.00%,50.00%,$0.00
mwdl.org/collections/1838.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1843.php,2,2,00:00:01,0,0.00%,50.00%,$0.00
