Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
mwdl.org/collections/1252.php,4,3,00:00:20,2,0.00%,50.00%,$0.00
mwdl.org/collections/1603.php,4,2,00:00:50,1,0.00%,25.00%,$0.00
mwdl.org/collections/1636.php,4,4,00:02:06,2,50.00%,25.00%,$0.00
mwdl.org/collections/1649.php,4,3,00:00:22,3,66.67%,75.00%,$0.00
mwdl.org/collections/1786.php,4,4,00:00:00,4,100.00%,100.00%,$0.00
mwdl.org/collections/1859.php,4,3,00:02:55,3,66.67%,75.00%,$0.00
mwdl.org/collections/1924.php,4,2,00:00:17,2,0.00%,50.00%,$0.00
mwdl.org/collections/2044.php,4,1,00:00:35,1,0.00%,25.00%,$0.00
mwdl.org/collections/2086.php,4,3,00:00:40,2,100.00%,50.00%,$0.00
mwdl.org/collections/2102.php,4,2,00:00:08,2,50.00%,50.00%,$0.00
mwdl.org/collections/2103.php,4,4,00:00:05,3,100.00%,75.00%,$0.00
mwdl.org/collections/2153.php,4,3,00:03:25,3,66.67%,75.00%,$0.00
mwdl.org/collections/2277.php,4,4,00:00:00,3,100.00%,100.00%,$0.00
mwdl.org/collections/2297.php,4,3,00:00:26,2,100.00%,50.00%,$0.00
mwdl.org/collections/2301.php,4,4,00:00:00,3,100.00%,100.00%,$0.00
mwdl.org/getinvolved/repository_setup.php,4,4,00:00:00,4,100.00%,100.00%,$0.00
mwdl.org/index.php?afterTimeout=10CC523AFDBA763FBFC6D52CC3E47B66&vid=MWDL,4,3,00:00:28,3,0.00%,25.00%,$0.00
mwdl.org/partners/104.php,4,2,00:01:41,1,100.00%,50.00%,$0.00
mwdl.org/portals/ir_portal.php,4,4,00:00:20,3,100.00%,75.00%,$0.00
www.mwdl.org/aboutCollections.php,4,4,00:00:17,0,0.00%,50.00%,$0.00
mwdl.org/collections/1002.php,3,2,00:00:35,1,100.00%,33.33%,$0.00
mwdl.org/collections/1011.php,3,2,00:00:06,0,0.00%,33.33%,$0.00
mwdl.org/collections/1036.php,3,3,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1042.php,3,3,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/1094.php,3,1,00:00:08,1,0.00%,33.33%,$0.00
mwdl.org/collections/1111.php,3,3,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1113.php,3,2,00:00:13,2,50.00%,66.67%,$0.00
mwdl.org/collections/1124.php,3,2,00:00:04,1,0.00%,33.33%,$0.00
mwdl.org/collections/1164.php,3,3,00:02:27,1,100.00%,33.33%,$0.00
mwdl.org/collections/1191.php,3,3,00:00:25,2,100.00%,66.67%,$0.00
mwdl.org/collections/1193.php,3,2,00:00:44,1,100.00%,33.33%,$0.00
mwdl.org/collections/1249.php,3,3,00:02:01,2,100.00%,66.67%,$0.00
mwdl.org/collections/1255.php,3,2,00:04:00,1,0.00%,0.00%,$0.00
mwdl.org/collections/1257.php,3,3,00:00:09,2,100.00%,66.67%,$0.00
mwdl.org/collections/1288.php,3,3,00:00:00,3,100.00%,100.00%,$0.00
mwdl.org/collections/1310.php,3,2,00:02:16,2,50.00%,66.67%,$0.00
mwdl.org/collections/1315.php,3,3,00:00:18,0,0.00%,66.67%,$0.00
mwdl.org/collections/1327.php,3,2,00:00:20,1,100.00%,33.33%,$0.00
mwdl.org/collections/1526.php,3,3,00:00:08,2,100.00%,66.67%,$0.00
mwdl.org/collections/1607.php,3,3,00:00:07,0,0.00%,33.33%,$0.00
mwdl.org/collections/1630.php,3,2,00:00:06,2,50.00%,66.67%,$0.00
mwdl.org/collections/1825.php,3,3,00:00:21,1,100.00%,33.33%,$0.00
mwdl.org/collections/1835.php,3,3,00:00:00,3,100.00%,100.00%,$0.00
mwdl.org/collections/1845.php,3,2,00:00:09,1,100.00%,33.33%,$0.00
mwdl.org/collections/1846.php,3,2,00:00:15,1,100.00%,33.33%,$0.00
mwdl.org/collections/1862.php,3,2,00:01:04,0,0.00%,33.33%,$0.00
mwdl.org/collections/2027.php,3,2,00:00:07,1,100.00%,33.33%,$0.00
mwdl.org/collections/2082.php,3,1,00:00:28,0,0.00%,0.00%,$0.00
mwdl.org/collections/2114.php,3,2,00:00:19,0,0.00%,0.00%,$0.00
mwdl.org/collections/2227.php,3,2,00:00:58,0,0.00%,33.33%,$0.00
mwdl.org/collections/2293.php,3,2,00:01:38,1,0.00%,66.67%,$0.00
mwdl.org/events/buildingOnlineExhibits.php,3,3,00:00:00,3,100.00%,100.00%,$0.00
mwdl.org/partners/105.php,3,3,00:00:00,3,100.00%,100.00%,$0.00
mwdl.org/partners/356.php,3,2,00:01:38,2,50.00%,66.67%,$0.00
test.mwdl.org/NewSite/collections/CharlesRSavagePhotographs2.php,3,2,00:00:14,0,0.00%,0.00%,$0.00
test.mwdl.org/NewSite/partners/BrighamYoungUniversityHaroldBLeeLibrary.php,3,3,00:00:03,0,0.00%,0.00%,$0.00
www.mwdl.org/collections/1158.php,3,1,00:00:39,0,0.00%,0.00%,$0.00
www.mwdl.org/events/DAMS_options.php,3,3,00:00:00,3,100.00%,100.00%,$0.00
www.mwdl.org/partners/101.php,3,1,00:00:07,0,0.00%,0.00%,$0.00
mwdl.org/about/featured.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/aboutCollections.php/byInstitution/35,2,1,00:00:33,1,0.00%,50.00%,$0.00
mwdl.org/aboutCollections.php/byInstitution/collections/1314.php,2,2,00:00:29,0,0.00%,0.00%,$0.00
mwdl.org/collections/1007.php,2,1,00:01:34,1,0.00%,0.00%,$0.00
mwdl.org/collections/1032.php,2,2,00:00:41,0,0.00%,0.00%,$0.00
mwdl.org/collections/1033.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1102.php,2,2,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1114.php,2,1,00:00:30,0,0.00%,0.00%,$0.00
mwdl.org/collections/1127.php,2,1,00:00:27,0,0.00%,0.00%,$0.00
mwdl.org/collections/1135.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1136.php,2,2,00:00:01,1,100.00%,50.00%,$0.00
mwdl.org/collections/1155.php,2,1,00:00:21,1,0.00%,50.00%,$0.00
mwdl.org/collections/1166.php,2,1,00:00:25,1,0.00%,50.00%,$0.00
mwdl.org/collections/1167.php,2,1,00:00:04,0,0.00%,0.00%,$0.00
mwdl.org/collections/1169.php,2,2,00:00:05,1,100.00%,50.00%,$0.00
mwdl.org/collections/1202.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1205.php,2,1,00:00:31,0,0.00%,0.00%,$0.00
mwdl.org/collections/1224.php,2,1,00:00:06,0,0.00%,0.00%,$0.00
mwdl.org/collections/1261.php,2,1,00:00:14,1,0.00%,50.00%,$0.00
mwdl.org/collections/1283.php,2,1,00:01:40,1,0.00%,0.00%,$0.00
mwdl.org/collections/1296.php,2,1,00:01:07,0,0.00%,0.00%,$0.00
mwdl.org/collections/1298.php,2,1,00:00:09,0,0.00%,0.00%,$0.00
mwdl.org/collections/1301.php,2,1,00:00:16,0,0.00%,0.00%,$0.00
mwdl.org/collections/1321.php,2,1,00:00:53,0,0.00%,0.00%,$0.00
mwdl.org/collections/1500.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1538.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1617.php,2,1,00:01:10,0,0.00%,0.00%,$0.00
mwdl.org/collections/1621.php,2,1,00:00:15,0,0.00%,0.00%,$0.00
mwdl.org/collections/1623.php,2,1,00:00:27,0,0.00%,0.00%,$0.00
mwdl.org/collections/1625.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1647.php,2,1,00:01:02,0,0.00%,0.00%,$0.00
mwdl.org/collections/1696.php,2,1,00:00:29,1,0.00%,50.00%,$0.00
mwdl.org/collections/1785.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1863.php,2,1,00:00:30,1,0.00%,0.00%,$0.00
mwdl.org/collections/1909.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1949.php,2,1,00:00:10,0,0.00%,0.00%,$0.00
mwdl.org/collections/1961.php,2,1,00:02:47,1,0.00%,50.00%,$0.00
mwdl.org/collections/2030.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/2038.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/2040.php,2,1,00:00:10,0,0.00%,0.00%,$0.00
mwdl.org/collections/2041.php,2,1,00:00:37,1,0.00%,50.00%,$0.00
mwdl.org/collections/2045.php,2,1,00:00:38,1,0.00%,50.00%,$0.00
mwdl.org/collections/2052.php,2,1,00:00:05,0,0.00%,0.00%,$0.00
mwdl.org/collections/2095.php,2,1,00:00:06,0,0.00%,0.00%,$0.00
mwdl.org/collections/2116.php,2,2,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/2130.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/2131.php,2,1,00:00:06,0,0.00%,0.00%,$0.00
mwdl.org/collections/2147.php,2,1,00:00:48,0,0.00%,0.00%,$0.00
mwdl.org/collections/2159.php,2,1,00:00:20,0,0.00%,0.00%,$0.00
mwdl.org/collections/2163.php,2,2,00:00:34,0,0.00%,0.00%,$0.00
mwdl.org/collections/2199.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/2225.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/2228.php,2,1,00:01:01,0,0.00%,0.00%,$0.00
mwdl.org/collections/2271.php,2,1,00:00:13,0,0.00%,0.00%,$0.00
mwdl.org/collections/2276.php,2,1,00:00:32,0,0.00%,0.00%,$0.00
mwdl.org/collections/2299.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/dpla/about_dpla2.php,2,2,00:00:04,1,0.00%,50.00%,$0.00
mwdl.org/events/360imageCapture.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/index.php?afterTimeout=6E4215BB4D2B57409D0BB290641E5D9F&vid=MWDL,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/index.php?afterTimeout=CA04D93B75FEA778E50E8FF35A0EE8A6&vid=MWDL,2,1,00:00:25,1,0.00%,50.00%,$0.00
mwdl.org/maps/map_partners.php,2,2,00:00:15,0,0.00%,50.00%,$0.00
mwdl.org/partners/101.php,2,1,00:01:10,1,0.00%,50.00%,$0.00
mwdl.org/partners/108.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/partners/112.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/partners/116.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/partners/121.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/partners/139.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/partners/203.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/partners/213.php,2,1,00:00:43,0,0.00%,50.00%,$0.00
mwdl.org/partners/361.php,2,1,00:00:11,0,0.00%,0.00%,$0.00
mwdl.org/portals/ead_portal.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
test.mwdl.org/NewSite/amppartners/UniversityofUtahJWillardMarriottLibrary.php,2,1,00:01:34,0,0.00%,50.00%,$0.00
test.mwdl.org/NewSite/collections/aCollections.php,2,2,00:00:38,0,0.00%,50.00%,$0.00
test.mwdl.org/NewSite/collections/AmericanWestwardMigration.php,2,2,00:00:13,0,0.00%,0.00%,$0.00
test.mwdl.org/NewSite/collections/pCollections.php,2,2,00:00:03,0,0.00%,50.00%,$0.00
www.mwdl.org/collections/2277.php,2,1,00:00:11,0,0.00%,0.00%,$0.00
www.mwdl.org/partners/114.php,2,1,00:00:08,0,0.00%,0.00%,$0.00
www.mwdl.org/partners/356.php,2,1,00:00:05,0,0.00%,0.00%,$0.00
mwdl.org/about/usage.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/aboutCollections.php/byInstitution/collections/1298.php,1,1,00:00:01,0,0.00%,0.00%,$0.00
mwdl.org/aboutCollections.php/byInstitution/collections/1630.php,1,1,00:00:07,0,0.00%,0.00%,$0.00
mwdl.org/aboutCollections.php/byInstitution/collections/1643.php,1,1,00:00:10,0,0.00%,0.00%,$0.00
mwdl.org/aboutCollections.php/byInstitution/collections/2061.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/aboutCollections.php/byInstitution/collections/collections/1314.php,1,1,00:00:05,0,0.00%,0.00%,$0.00
mwdl.org/aboutCollections.php/byInstitution/collections/collections/collections/2103.php,1,1,00:00:01,0,0.00%,0.00%,$0.00
mwdl.org/aboutCollections.php/byInstitution/collections/collections/collections/collections/2103.php,1,1,00:00:00,0,0.00%,0.00%,$0.00
mwdl.org/aboutCollections.php/byInstitution/collections/collections/collections/collections/collections/2103.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/aboutCollections.php/index/1?sortId=1&recordsPage=270,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1004.php,1,1,00:00:16,0,0.00%,0.00%,$0.00
mwdl.org/collections/1012.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1015.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1027.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1031.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1051.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1055.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1062.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1078.php,1,1,00:00:04,0,0.00%,0.00%,$0.00
mwdl.org/collections/1083.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1085.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/1092.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1108.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1110.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1122.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1133.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1137.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1154.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1184.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1194.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/1206.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1217.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1218.php,1,1,00:03:39,0,0.00%,0.00%,$0.00
mwdl.org/collections/1219.php,1,1,00:00:04,0,0.00%,0.00%,$0.00
mwdl.org/collections/1222.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1237.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1239.php,1,1,00:00:12,0,0.00%,0.00%,$0.00
mwdl.org/collections/1243.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1262.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/1299.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1303.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1307.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1311.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1316.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1326.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1527.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1536.php,1,1,00:00:04,0,0.00%,0.00%,$0.00
mwdl.org/collections/1558.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/1559.php,1,1,00:01:32,0,0.00%,0.00%,$0.00
mwdl.org/collections/1560.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1564.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1567.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1600.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1605.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1608.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/1612.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1613.php,1,1,00:00:03,0,0.00%,0.00%,$0.00
mwdl.org/collections/1616.php,1,1,00:00:08,0,0.00%,0.00%,$0.00
mwdl.org/collections/1619.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1628.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1629.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1637.php,1,1,00:01:19,1,0.00%,0.00%,$0.00
mwdl.org/collections/1638.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1642.php,1,1,00:00:03,0,0.00%,0.00%,$0.00
mwdl.org/collections/1678.php,1,1,00:01:06,1,0.00%,0.00%,$0.00
mwdl.org/collections/1689.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1693.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1694.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1788.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1792.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/1807.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1827.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1828.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1830.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1831.php,1,1,00:00:25,1,0.00%,0.00%,$0.00
mwdl.org/collections/1836.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1839.php,1,1,00:01:07,0,0.00%,0.00%,$0.00
mwdl.org/collections/1841.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1843.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1847.php,1,1,00:00:40,0,0.00%,0.00%,$0.00
mwdl.org/collections/1852.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1853.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1860.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1882.php,1,1,00:00:08,0,0.00%,0.00%,$0.00
mwdl.org/collections/1887.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1888.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1903.php,1,1,00:00:09,0,0.00%,0.00%,$0.00
mwdl.org/collections/1930.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1951.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1969.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1972.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1978.php,1,1,00:00:34,1,0.00%,0.00%,$0.00
mwdl.org/collections/1984.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/2018.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/2026.php,1,1,00:00:11,0,0.00%,0.00%,$0.00
mwdl.org/collections/2054.php,1,1,00:00:23,0,0.00%,0.00%,$0.00
mwdl.org/collections/2061.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/2072.php,1,1,00:01:10,1,0.00%,0.00%,$0.00
mwdl.org/collections/2073.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/2079.php,1,1,00:00:03,0,0.00%,0.00%,$0.00
mwdl.org/collections/2094.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/2101.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/2118.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/2127.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/2134.php,1,1,00:01:02,0,0.00%,0.00%,$0.00
mwdl.org/collections/2137.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/2141.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/2146.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
