Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
test.mwdl.org/index.php,7,3,00:03:38,2,50.00%,14.29%,$0.00
mwdl.org/collections/1012.php,6,4,00:01:50,4,75.00%,66.67%,$0.00
mwdl.org/collections/1316.php,6,6,00:00:00,6,100.00%,100.00%,$0.00
mwdl.org/collections/1538.php,6,4,00:00:14,3,66.67%,33.33%,$0.00
mwdl.org/collections/1940.php,6,1,00:02:28,1,0.00%,16.67%,$0.00
mwdl.org/collections/2030.php,6,5,00:00:32,5,80.00%,83.33%,$0.00
mwdl.org/collections/2155.php,6,5,00:01:03,5,80.00%,83.33%,$0.00
mwdl.org/getinvolved/becomeMember.php,6,6,00:01:37,0,0.00%,0.00%,$0.00
mwdl.org/partners/128.php,6,4,00:00:03,2,100.00%,50.00%,$0.00
www.mwdl.org/about/contact.php,6,5,00:00:05,3,100.00%,66.67%,$0.00
www.mwdl.org/dpla/about_dpla2.php,6,5,00:00:50,2,100.00%,33.33%,$0.00
www.mwdl.org/portals/portals.php,6,5,00:00:06,0,0.00%,33.33%,$0.00
mwdl.org/collections/1002.php,5,4,00:00:16,4,75.00%,80.00%,$0.00
mwdl.org/collections/1193.php,5,3,00:01:16,3,33.33%,60.00%,$0.00
mwdl.org/collections/1269.php,5,3,00:05:04,3,33.33%,40.00%,$0.00
mwdl.org/collections/1630.php,5,2,00:00:07,2,50.00%,40.00%,$0.00
mwdl.org/collections/2041.php,5,3,00:00:27,2,50.00%,40.00%,$0.00
mwdl.org/collections/2137.php,5,4,00:02:58,1,100.00%,20.00%,$0.00
mwdl.org/collections/2274.php,5,1,00:02:36,1,0.00%,20.00%,$0.00
mwdl.org/collections/2281.php,5,3,00:00:27,1,0.00%,20.00%,$0.00
mwdl.org/partners/101.php,5,4,00:02:00,1,100.00%,40.00%,$0.00
mwdl.org/partners/106.php,5,5,00:00:11,1,100.00%,20.00%,$0.00
mwdl.org/collections/1036.php,4,2,00:13:06,2,50.00%,50.00%,$0.00
mwdl.org/collections/1060.php,4,3,00:00:09,1,0.00%,0.00%,$0.00
mwdl.org/collections/1061.php,4,1,00:00:36,1,0.00%,25.00%,$0.00
mwdl.org/collections/1112.php,4,3,00:00:55,3,66.67%,75.00%,$0.00
mwdl.org/collections/1124.php,4,3,00:00:15,1,0.00%,0.00%,$0.00
mwdl.org/collections/1186.php,4,3,00:02:32,2,50.00%,50.00%,$0.00
mwdl.org/collections/1244.php,4,1,00:00:03,1,0.00%,25.00%,$0.00
mwdl.org/collections/1268.php,4,2,00:08:15,2,50.00%,50.00%,$0.00
mwdl.org/collections/1310.php,4,3,00:00:04,2,50.00%,75.00%,$0.00
mwdl.org/collections/1628.php,4,4,00:00:00,4,100.00%,100.00%,$0.00
mwdl.org/collections/1811.php,4,2,00:00:13,1,100.00%,25.00%,$0.00
mwdl.org/collections/2044.php,4,2,00:00:59,2,0.00%,50.00%,$0.00
mwdl.org/collections/2172.php,4,2,00:03:11,0,0.00%,25.00%,$0.00
mwdl.org/collections/2180.php,4,3,00:01:30,0,0.00%,50.00%,$0.00
mwdl.org/collections/2297.php,4,4,00:00:08,0,0.00%,25.00%,$0.00
mwdl.org/docs/digital-¬imaging-‐bp_2.0.pdf,4,2,00:00:52,2,0.00%,50.00%,$0.00
mwdl.org/events/DAMS_options.php,4,4,00:00:00,4,100.00%,100.00%,$0.00
mwdl.org/index.php?afterTimeout=3B593EBEA14F171FF0D564B7C29E3DF0&vid=MWDL,4,3,00:00:59,3,66.67%,75.00%,$0.00
mwdl.org/maps/map_partners.php,4,4,00:01:01,0,0.00%,0.00%,$0.00
mwdl.org/partners/121.php,4,4,00:00:25,3,100.00%,75.00%,$0.00
mwdl.org/partners/365.php,4,3,00:00:05,0,0.00%,25.00%,$0.00
www.mwdl.org/about/faq.php,4,4,00:00:54,3,100.00%,75.00%,$0.00
www.mwdl.org/collections/1823.php,4,2,00:00:35,0,0.00%,0.00%,$0.00
www.mwdl.org/collections/2155.php,4,2,00:01:09,2,50.00%,50.00%,$0.00
www.mwdl.org/getinvolved/becomePartner.php,4,2,00:00:07,0,0.00%,0.00%,$0.00
www.mwdl.org/partners/107.php,4,2,00:01:26,0,0.00%,0.00%,$0.00
www.mwdl.org/partners/369.php,4,3,00:00:08,0,0.00%,75.00%,$0.00
mwdl.org/about/featured.php,3,3,00:00:00,3,100.00%,100.00%,$0.00
mwdl.org/collections/1005.php,3,3,00:00:00,3,100.00%,100.00%,$0.00
mwdl.org/collections/1035.php,3,3,00:00:00,3,100.00%,100.00%,$0.00
mwdl.org/collections/1046.php,3,2,00:00:09,0,0.00%,33.33%,$0.00
mwdl.org/collections/1164.php,3,2,00:00:12,0,0.00%,0.00%,$0.00
mwdl.org/collections/1190.php,3,2,00:02:26,1,100.00%,33.33%,$0.00
mwdl.org/collections/1201.php,3,3,00:04:20,0,0.00%,0.00%,$0.00
mwdl.org/collections/1203.php,3,1,00:08:52,1,0.00%,0.00%,$0.00
mwdl.org/collections/1206.php,3,2,00:00:43,2,50.00%,66.67%,$0.00
mwdl.org/collections/1237.php,3,1,00:02:28,1,0.00%,33.33%,$0.00
mwdl.org/collections/1240.php,3,3,00:00:00,3,100.00%,100.00%,$0.00
mwdl.org/collections/1257.php,3,3,00:00:19,1,100.00%,66.67%,$0.00
mwdl.org/collections/1312.php,3,2,00:03:03,2,50.00%,66.67%,$0.00
mwdl.org/collections/1541.php,3,2,00:00:51,0,0.00%,0.00%,$0.00
mwdl.org/collections/1639.php,3,3,00:00:13,2,100.00%,66.67%,$0.00
mwdl.org/collections/1834.php,3,2,00:16:15,2,50.00%,66.67%,$0.00
mwdl.org/collections/1895.php,3,3,00:00:00,3,100.00%,100.00%,$0.00
mwdl.org/collections/1903.php,3,1,00:00:56,1,0.00%,33.33%,$0.00
mwdl.org/collections/1954.php,3,2,00:06:15,2,50.00%,66.67%,$0.00
mwdl.org/collections/2027.php,3,3,00:00:04,2,100.00%,66.67%,$0.00
mwdl.org/collections/2062.php,3,1,00:00:45,1,0.00%,33.33%,$0.00
mwdl.org/collections/2072.php,3,2,00:01:28,2,50.00%,66.67%,$0.00
mwdl.org/collections/2114.php,3,2,00:00:04,1,100.00%,33.33%,$0.00
mwdl.org/collections/2146.php,3,3,00:17:44,2,100.00%,66.67%,$0.00
mwdl.org/collections/2163.php,3,1,00:01:13,1,0.00%,33.33%,$0.00
mwdl.org/collections/2286.php,3,2,00:00:19,1,100.00%,33.33%,$0.00
mwdl.org/collections/2293.php,3,2,00:01:00,1,100.00%,33.33%,$0.00
mwdl.org/collections/2299.php,3,3,00:00:00,3,100.00%,100.00%,$0.00
mwdl.org/docs/d,3,1,00:00:07,0,0.00%,33.33%,$0.00
mwdl.org/events/360imageCapture.php,3,3,00:00:00,3,100.00%,100.00%,$0.00
mwdl.org/events/MWDLMeetingSummer2017.php,3,2,00:00:27,1,100.00%,33.33%,$0.00
mwdl.org/partners/123.php,3,2,00:00:16,0,0.00%,33.33%,$0.00
mwdl.org/partners/127.php,3,2,00:00:08,0,0.00%,0.00%,$0.00
mwdl.org/partners/217.php,3,3,00:14:01,2,100.00%,66.67%,$0.00
mwdl.org/portals/dcc.php,3,2,00:07:55,2,50.00%,66.67%,$0.00
mwdl.org/portals/ir_portal.php,3,2,00:05:13,0,0.00%,0.00%,$0.00
test.mwdl.org/NewSite/collections/pCollections.php,3,2,00:01:45,0,0.00%,0.00%,$0.00
www.mwdl.org/aboutcollections.php,3,3,00:00:00,3,100.00%,100.00%,$0.00
www.mwdl.org/aboutpartners.php,3,3,00:00:00,3,100.00%,100.00%,$0.00
www.mwdl.org/collections/2014.php,3,1,00:02:14,0,0.00%,33.33%,$0.00
www.mwdl.org/dpla/faq.php,3,2,00:04:28,1,0.00%,0.00%,$0.00
www.mwdl.org/getinvolved/becomeMember.php,3,1,00:00:06,0,0.00%,0.00%,$0.00
www.mwdl.org/partners/364.php,3,1,00:04:18,0,0.00%,0.00%,$0.00
www.mwdl.org/portals/ead_portal.php,3,3,00:02:07,0,0.00%,0.00%,$0.00
mwdl.org/collections/1016.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1029.php,2,2,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1030.php,2,1,00:00:23,0,0.00%,0.00%,$0.00
mwdl.org/collections/1042.php,2,2,00:00:11,0,0.00%,50.00%,$0.00
mwdl.org/collections/1047.php,2,1,00:02:49,1,0.00%,50.00%,$0.00
mwdl.org/collections/1055.php,2,2,00:00:52,1,100.00%,50.00%,$0.00
mwdl.org/collections/1068.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1071.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1099.php,2,2,00:00:28,0,0.00%,0.00%,$0.00
mwdl.org/collections/1105.php,2,2,00:00:13,1,100.00%,50.00%,$0.00
mwdl.org/collections/1111.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1113.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1114.php,2,2,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1133.php,2,1,00:00:36,1,0.00%,50.00%,$0.00
mwdl.org/collections/1137.php,2,1,00:17:41,1,0.00%,50.00%,$0.00
mwdl.org/collections/1161.php,2,1,00:00:15,0,0.00%,0.00%,$0.00
mwdl.org/collections/1168.php,2,2,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1184.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1216.php,2,1,00:00:08,0,0.00%,0.00%,$0.00
mwdl.org/collections/1229.php,2,1,00:00:19,0,0.00%,50.00%,$0.00
mwdl.org/collections/1245.php,2,1,00:00:43,1,0.00%,50.00%,$0.00
mwdl.org/collections/1302.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1315.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1327.php,2,2,00:00:13,1,100.00%,50.00%,$0.00
mwdl.org/collections/1548.php,2,2,00:00:05,0,0.00%,0.00%,$0.00
mwdl.org/collections/1625.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1648.php,2,1,00:00:41,0,0.00%,0.00%,$0.00
mwdl.org/collections/1676.php,2,1,00:00:20,1,0.00%,50.00%,$0.00
mwdl.org/collections/1694.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1787.php,2,2,00:00:25,1,0.00%,50.00%,$0.00
mwdl.org/collections/1830.php,2,2,00:04:05,1,100.00%,50.00%,$0.00
mwdl.org/collections/1845.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1859.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1872.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1880.php,2,2,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/1931.php,2,2,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1933.php,2,1,00:01:29,0,0.00%,50.00%,$0.00
mwdl.org/collections/1949.php,2,2,00:00:29,0,0.00%,0.00%,$0.00
mwdl.org/collections/1950.php,2,2,00:00:09,1,100.00%,50.00%,$0.00
mwdl.org/collections/1955.php,2,1,00:00:04,0,0.00%,0.00%,$0.00
mwdl.org/collections/1961.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/1964.php,2,1,00:02:54,1,0.00%,50.00%,$0.00
mwdl.org/collections/2029.php,2,1,00:00:05,0,0.00%,0.00%,$0.00
mwdl.org/collections/2038.php,2,1,00:04:16,0,0.00%,50.00%,$0.00
mwdl.org/collections/2045.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/2051.php,2,1,00:00:23,0,0.00%,0.00%,$0.00
mwdl.org/collections/2052.php,2,2,00:00:05,1,100.00%,50.00%,$0.00
mwdl.org/collections/2054.php,2,1,00:00:06,0,0.00%,0.00%,$0.00
mwdl.org/collections/2058.php,2,1,00:00:18,0,0.00%,0.00%,$0.00
mwdl.org/collections/2080.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/2095.php,2,1,00:00:06,0,0.00%,0.00%,$0.00
mwdl.org/collections/2103.php,2,2,00:00:24,1,100.00%,50.00%,$0.00
mwdl.org/collections/2118.php,2,1,00:00:59,1,0.00%,50.00%,$0.00
mwdl.org/collections/2121.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/2164.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/2177.php,2,1,00:00:05,0,0.00%,0.00%,$0.00
mwdl.org/collections/2225.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/collections/2227.php,2,1,00:00:07,0,0.00%,0.00%,$0.00
mwdl.org/collections/2291.php,2,1,00:00:15,0,0.00%,0.00%,$0.00
mwdl.org/collections/2292.php,2,2,00:01:25,0,0.00%,0.00%,$0.00
mwdl.org/collections/2303.php,2,1,00:04:29,0,0.00%,0.00%,$0.00
mwdl.org/collections/2306.php,2,2,00:00:57,0,0.00%,50.00%,$0.00
mwdl.org/events/worldCat.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/getinvolved/memberprogram.php,2,2,00:01:17,0,0.00%,50.00%,$0.00
mwdl.org/index.php?afterTimeout=663775BB86614483280B25D49149CAA2&vid=MWDL,2,1,00:00:13,1,0.00%,50.00%,$0.00
mwdl.org/index.php?afterTimeout=B66DFB34CAD75652539848366E892A43&vid=MWDL,2,1,00:00:11,1,0.00%,0.00%,$0.00
mwdl.org/index.php?afterTimeout=C61983367747F9F1054039923F179020&vid=MWDL,2,1,00:00:30,1,0.00%,50.00%,$0.00
mwdl.org/partners/102.php,2,2,00:00:40,0,0.00%,0.00%,$0.00
mwdl.org/partners/105.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/partners/107.php,2,2,00:00:38,0,0.00%,0.00%,$0.00
mwdl.org/partners/114.php,2,2,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/partners/119.php?sortId=&recordsPage=1,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/partners/119.php?sortId=&recordsPage=101,2,1,00:00:20,1,0.00%,0.00%,$0.00
mwdl.org/partners/120.php,2,2,00:00:02,1,100.00%,50.00%,$0.00
mwdl.org/partners/131.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/partners/135.php,2,2,00:00:10,2,50.00%,50.00%,$0.00
mwdl.org/partners/141.php,2,1,00:01:04,1,0.00%,50.00%,$0.00
mwdl.org/partners/213.php,2,1,00:00:14,0,0.00%,50.00%,$0.00
mwdl.org/partners/288.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
mwdl.org/partners/350.php,2,2,00:00:04,0,0.00%,0.00%,$0.00
mwdl.org/partners/353.php,2,2,00:00:07,1,100.00%,50.00%,$0.00
mwdl.org/partners/369.php,2,2,00:00:49,0,0.00%,0.00%,$0.00
test.mwdl.org/NewSite/collections/CivilianConservationCorpsinUtah.php,2,1,00:00:03,0,0.00%,50.00%,$0.00
test.mwdl.org/NewSite/collections/FrankBeckwithCollection.php,2,2,00:01:05,0,0.00%,0.00%,$0.00
test.mwdl.org/NewSite/maps/map_cities.php,2,1,00:02:28,0,0.00%,0.00%,$0.00
test.mwdl.org/NewSite/maps/map_states.php,2,1,00:00:26,0,0.00%,0.00%,$0.00
test.mwdl.org/NewSite/partners/UtahStateHistoricalSociety,2,2,00:00:00,0,0.00%,100.00%,$0.00
test.mwdl.org/NewSite/portals/pioneers.php,2,1,00:01:01,0,0.00%,0.00%,$0.00
www.mwdl.org/collections/1079.php,2,1,00:00:53,0,0.00%,0.00%,$0.00
www.mwdl.org/collections/1299.php,2,1,00:00:12,0,0.00%,0.00%,$0.00
www.mwdl.org/collections/1609.php,2,1,00:00:11,0,0.00%,0.00%,$0.00
www.mwdl.org/collections/1941.php,2,2,00:03:38,0,0.00%,0.00%,$0.00
www.mwdl.org/collections/2136.php,2,1,00:00:37,0,0.00%,0.00%,$0.00
www.mwdl.org/collections/2292.php,2,1,00:00:10,1,0.00%,0.00%,$0.00
www.mwdl.org/docs/digital-¬imaging-‐bp_2.0.pdf,2,1,00:00:10,0,0.00%,0.00%,$0.00
www.mwdl.org/getinvolved/memberprogram.php,2,1,00:09:35,0,0.00%,0.00%,$0.00
mwdl.org/aboutcollections.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/aboutCollections.php/byInstitution/39,1,1,00:00:06,1,0.00%,0.00%,$0.00
mwdl.org/aboutCollections.php/byInstitution/collections/2134.php,1,1,00:00:07,0,0.00%,0.00%,$0.00
mwdl.org/aboutCollections.php/byInstitution/collections/collections/1002.php,1,1,00:00:05,0,0.00%,0.00%,$0.00
mwdl.org/aboutCollections.php/byInstitution/collections/collections/collections/1086.php,1,1,00:00:14,0,0.00%,0.00%,$0.00
mwdl.org/aboutpartners.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1011.php,1,1,00:00:06,0,0.00%,0.00%,$0.00
mwdl.org/collections/1043.php,1,1,00:00:09,0,0.00%,0.00%,$0.00
mwdl.org/collections/1048.php,1,1,00:00:56,0,0.00%,0.00%,$0.00
mwdl.org/collections/1062.php,1,1,00:00:09,0,0.00%,0.00%,$0.00
mwdl.org/collections/1086.php,1,1,00:00:13,0,0.00%,0.00%,$0.00
mwdl.org/collections/1093.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/1095.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/1101.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/1102.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1103.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1108.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1110.php,1,1,00:00:18,1,0.00%,0.00%,$0.00
mwdl.org/collections/1125.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1129.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1131.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1155.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1167.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1169.php,1,1,00:00:08,0,0.00%,0.00%,$0.00
mwdl.org/collections/1172.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1181.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/1183.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1185.php,1,1,00:00:02,0,0.00%,0.00%,$0.00
mwdl.org/collections/1191.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1202.php,1,1,00:00:09,0,0.00%,0.00%,$0.00
mwdl.org/collections/1214.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1217.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1219.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1221.php,1,1,00:00:39,0,0.00%,0.00%,$0.00
mwdl.org/collections/1227.php,1,1,00:04:22,0,0.00%,0.00%,$0.00
mwdl.org/collections/1232.php,1,1,00:00:06,0,0.00%,0.00%,$0.00
mwdl.org/collections/1235.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1246.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/1254.php,1,1,00:00:13,0,0.00%,0.00%,$0.00
mwdl.org/collections/1260.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/1262.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/1263.php,1,1,00:00:03,0,0.00%,0.00%,$0.00
mwdl.org/collections/1271.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1281.php,1,1,00:00:05,0,0.00%,0.00%,$0.00
mwdl.org/collections/1288.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1299.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/1306.php,1,1,00:00:21,0,0.00%,0.00%,$0.00
mwdl.org/collections/1311.php,1,1,00:00:06,0,0.00%,0.00%,$0.00
mwdl.org/collections/1500.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1509.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1526.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/1539.php,1,1,00:00:07,0,0.00%,0.00%,$0.00
mwdl.org/collections/1543.php,1,1,00:10:44,0,0.00%,0.00%,$0.00
mwdl.org/collections/1549.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1558.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1615.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/1620.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
